geometry,category,handle,status,bedrijfstoestand,functie,subnettype,eigenaar,beheerder,datum_aanleg,netgekoppeld,bovengronds,asset_id,feature_id
"LINESTRING (5.6172798 51.3171159, 5.6172723 51.3171165, 5.6172720 51.3171165, 5.6172717 51.3171165, 5.6172715 51.3171166, 5.6172712 51.3171166, 5.6172709 51.3171166, 5.6172706 51.3171166, 5.6172703 51.3171166, 5.6172700 51.3171166, 5.6172697 51.3171167, 5.6172694 51.3171167, 5.6172691 51.3171167, 5.6172688 51.3171167, 5.6172685 51.3171167, 5.6172682 51.3171168, 5.6172679 51.3171168, 5.6172677 51.3171168, 5.6172587 51.3171173, 5.6172584 51.3171173, 5.6172581 51.3171173, 5.6172578 51.3171173, 5.6172576 51.3171173, 5.6172573 51.3171174, 5.6172570 51.3171174, 5.6172567 51.3171174, 5.6172565 51.3171174, 5.6172562 51.3171174, 5.6172559 51.3171174, 5.6172557 51.3171174, 5.6172554 51.3171175, 5.6172551 51.3171175, 5.6172549 51.3171175, 5.6172546 51.3171175, 5.6172543 51.3171175, 5.6172459 51.3171179, 5.6172457 51.3171179, 5.6172454 51.3171179, 5.6172452 51.3171179, 5.6172449 51.3171180, 5.6172447 51.3171180, 5.6172444 51.3171180, 5.6172442 51.3171180, 5.6172439 51.3171180, 5.6172437 51.3171180, 5.6172434 51.3171180, 5.6172432 51.3171180, 5.6172429 51.3171180, 5.6172427 51.3171181, 5.6172424 51.3171181, 5.6172422 51.3171181, 5.6172419 51.3171181, 5.6172417 51.3171181, 5.6172414 51.3171181, 5.6172412 51.3171181, 5.6172410 51.3171181, 5.6172407 51.3171181, 5.6172405 51.3171181, 5.6172402 51.3171181, 5.6172400 51.3171182, 5.6172397 51.3171182, 5.6172395 51.3171182, 5.6172392 51.3171182, 5.6172390 51.3171182, 5.6172388 51.3171182, 5.6172385 51.3171182, 5.6172383 51.3171182, 5.6172380 51.3171182, 5.6172378 51.3171182, 5.6172375 51.3171182, 5.6172373 51.3171183, 5.6172371 51.3171183, 5.6172368 51.3171183, 5.6172366 51.3171183, 5.6172364 51.3171183, 5.6172361 51.3171183, 5.6172359 51.3171183, 5.6172356 51.3171183, 5.6172354 51.3171183, 5.6172352 51.3171183, 5.6172349 51.3171183, 5.6172347 51.3171183, 5.6172344 51.3171184, 5.6172342 51.3171184, 5.6172340 51.3171184, 5.6172338 51.3171184, 5.6172335 51.3171184, 5.6172333 51.3171184, 5.6172331 51.3171184, 5.6172328 51.3171184, 5.6172326 51.3171184, 5.6172324 51.3171184, 5.6172321 51.3171184, 5.6172319 51.3171184, 5.6172317 51.3171184, 5.6172314 51.3171185, 5.6172312 51.3171185, 5.6172310 51.3171185, 5.6172307 51.3171185, 5.6172305 51.3171185, 5.6172303 51.3171185, 5.6172301 51.3171185, 5.6172298 51.3171185, 5.6172296 51.3171185, 5.6172294 51.3171185, 5.6172292 51.3171185, 5.6172290 51.3171185, 5.6172287 51.3171185, 5.6172285 51.3171185, 5.6172283 51.3171185, 5.6172281 51.3171185, 5.6172278 51.3171186, 5.6172276 51.3171186, 5.6172274 51.3171186, 5.6172272 51.3171186, 5.6172269 51.3171186, 5.6172267 51.3171186, 5.6172265 51.3171186, 5.6172263 51.3171186, 5.6172261 51.3171186, 5.6172258 51.3171186, 5.6172256 51.3171186, 5.6172254 51.3171186, 5.6172252 51.3171186, 5.6172250 51.3171186, 5.6172248 51.3171186, 5.6172245 51.3171186, 5.6172243 51.3171186, 5.6172241 51.3171186, 5.6172239 51.3171186, 5.6172237 51.3171186, 5.6172234 51.3171187, 5.6172201 51.3171187, 5.6172200 51.3171187, 5.6172199 51.3171187, 5.6172198 51.3171187, 5.6172198 51.3171187, 5.6172197 51.3171187, 5.6172196 51.3171187, 5.6172195 51.3171187, 5.6172194 51.3171187, 5.6172193 51.3171187, 5.6172193 51.3171187, 5.6172192 51.3171187, 5.6172191 51.3171187, 5.6172190 51.3171187, 5.6172189 51.3171187, 5.6172189 51.3171187, 5.6172188 51.3171187, 5.6172187 51.3171187, 5.6172185 51.3171187, 5.6172184 51.3171187, 5.6172183 51.3171187, 5.6172182 51.3171187, 5.6172180 51.3171187, 5.6172179 51.3171187, 5.6172178 51.3171187, 5.6172177 51.3171187, 5.6172176 51.3171187, 5.6172174 51.3171187, 5.6172173 51.3171188, 5.6172172 51.3171188, 5.6172171 51.3171188, 5.6172169 51.3171188, 5.6172168 51.3171188, 5.6172166 51.3171188, 5.6172164 51.3171188, 5.6172162 51.3171188, 5.6172160 51.3171188, 5.6172158 51.3171188, 5.6172156 51.3171188, 5.6172154 51.3171188, 5.6172152 51.3171188, 5.6172150 51.3171188, 5.6172148 51.3171188, 5.6172146 51.3171188, 5.6172144 51.3171188, 5.6172142 51.3171188, 5.6172140 51.3171188, 5.6172139 51.3171188, 5.6172137 51.3171188, 5.6172106 51.3171188, 5.6172104 51.3171188, 5.6172102 51.3171188, 5.6172101 51.3171188, 5.6172099 51.3171188, 5.6172097 51.3171188, 5.6172095 51.3171188, 5.6172093 51.3171188, 5.6172091 51.3171188, 5.6172089 51.3171188, 5.6172088 51.3171188, 5.6172086 51.3171188, 5.6172084 51.3171188, 5.6172082 51.3171188, 5.6172080 51.3171188, 5.6172078 51.3171188, 5.6172077 51.3171188, 5.6172075 51.3171188, 5.6172073 51.3171188, 5.6172071 51.3171188, 5.6172070 51.3171188, 5.6172068 51.3171188, 5.6172066 51.3171188, 5.6172064 51.3171188, 5.6172062 51.3171188, 5.6172061 51.3171188, 5.6172059 51.3171188, 5.6172057 51.3171188, 5.6172055 51.3171188, 5.6172054 51.3171188, 5.6172052 51.3171187, 5.6172050 51.3171187, 5.6172048 51.3171187, 5.6172047 51.3171187, 5.6172045 51.3171187, 5.6172043 51.3171187, 5.6172041 51.3171187, 5.6172040 51.3171187, 5.6172038 51.3171187, 5.6172036 51.3171187, 5.6172035 51.3171187, 5.6172033 51.3171187, 5.6172031 51.3171187, 5.6172030 51.3171187, 5.6172028 51.3171187, 5.6172026 51.3171187, 5.6172024 51.3171187, 5.6172023 51.3171187, 5.6172021 51.3171187, 5.6172019 51.3171187, 5.6172018 51.3171187, 5.6172016 51.3171187, 5.6172014 51.3171187, 5.6172013 51.3171187, 5.6172011 51.3171187, 5.6172010 51.3171187, 5.6172008 51.3171187, 5.6172006 51.3171187, 5.6172005 51.3171187, 5.6172003 51.3171187, 5.6172001 51.3171186, 5.6172000 51.3171186, 5.6171998 51.3171186, 5.6171996 51.3171186, 5.6171995 51.3171186, 5.6171970 51.3171185, 5.6171968 51.3171185, 5.6171967 51.3171185, 5.6171965 51.3171185, 5.6171964 51.3171185, 5.6171962 51.3171185, 5.6171961 51.3171185, 5.6171959 51.3171185, 5.6171958 51.3171185, 5.6171956 51.3171185, 5.6171955 51.3171185, 5.6171953 51.3171185, 5.6171952 51.3171185, 5.6171950 51.3171185, 5.6171949 51.3171185, 5.6171947 51.3171184, 5.6171946 51.3171184, 5.6171944 51.3171184, 5.6171943 51.3171184, 5.6171941 51.3171184, 5.6171940 51.3171184, 5.6171938 51.3171184, 5.6171937 51.3171184, 5.6171936 51.3171184, 5.6171934 51.3171184, 5.6171933 51.3171184, 5.6171931 51.3171184, 5.6171930 51.3171184, 5.6171928 51.3171183, 5.6171927 51.3171183, 5.6171925 51.3171183, 5.6171924 51.3171183, 5.6171923 51.3171183, 5.6171921 51.3171183, 5.6171920 51.3171183, 5.6171919 51.3171183, 5.6171917 51.3171183, 5.6171916 51.3171183, 5.6171914 51.3171183, 5.6171913 51.3171183, 5.6171912 51.3171182, 5.6171910 51.3171182, 5.6171909 51.3171182, 5.6171908 51.3171182, 5.6171906 51.3171182, 5.6171905 51.3171182, 5.6171904 51.3171182, 5.6171902 51.3171182, 5.6171901 51.3171182, 5.6169775 51.3170991, 5.6169770 51.3170990, 5.6169764 51.3170990, 5.6169759 51.3170991, 5.6169753 51.3170992, 5.6169748 51.3170993, 5.6169742 51.3170995, 5.6169737 51.3170996, 5.6169732 51.3170999, 5.6169727 51.3171001, 5.6169724 51.3171005, 5.6169720 51.3171008, 5.6169718 51.3171011, 5.6169715 51.3171015, 5.6169714 51.3171018, 5.6169713 51.3171021, 5.6169712 51.3171025)",LSkabel,6F03,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_E656BBBB-60F4-468B-B313-3088072AA3C8
"LINESTRING (5.6172148 51.3161422, 5.6171960 51.3161439, 5.6171768 51.3161457, 5.6171719 51.3161461, 5.6171699 51.3161463, 5.6171678 51.3161465, 5.6171658 51.3161466, 5.6171638 51.3161468, 5.6171618 51.3161469, 5.6171598 51.3161471, 5.6171578 51.3161472, 5.6171558 51.3161473, 5.6171537 51.3161474, 5.6171517 51.3161475, 5.6171497 51.3161476, 5.6171477 51.3161477, 5.6171457 51.3161477, 5.6171436 51.3161478, 5.6171416 51.3161478, 5.6171396 51.3161479, 5.6171338 51.3161480, 5.6171280 51.3161479, 5.6171222 51.3161478, 5.6171164 51.3161475, 5.6171105 51.3161473, 5.6171048 51.3161469, 5.6170990 51.3161465, 5.6170932 51.3161459, 5.6170874 51.3161453, 5.6170817 51.3161446, 5.6170760 51.3161438, 5.6170704 51.3161429, 5.6170647 51.3161420, 5.6170592 51.3161409, 5.6170536 51.3161399, 5.6170482 51.3161387, 5.6170285 51.3161341)",LSkabel,703D,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_BB06BEE2-55B5-4DBB-B0A3-1A2925F26930
"LINESTRING (5.6170285 51.3161341, 5.6170282 51.3161340, 5.6170280 51.3161339, 5.6170277 51.3161338, 5.6170275 51.3161338, 5.6170272 51.3161337, 5.6170270 51.3161337, 5.6170267 51.3161336, 5.6170265 51.3161336, 5.6170262 51.3161335, 5.6170260 51.3161335, 5.6170257 51.3161335, 5.6170255 51.3161334, 5.6170252 51.3161334, 5.6170250 51.3161334, 5.6170247 51.3161334, 5.6170244 51.3161333, 5.6169329 51.3161151, 5.6167845 51.3160855, 5.6167748 51.3160835, 5.6167017 51.3160679, 5.6166567 51.3160560, 5.6165770 51.3160349, 5.6165769 51.3160349, 5.6165768 51.3160348, 5.6165767 51.3160348, 5.6165766 51.3160348, 5.6165766 51.3160348, 5.6165765 51.3160348, 5.6165764 51.3160348, 5.6165763 51.3160348, 5.6165762 51.3160348, 5.6165761 51.3160347, 5.6165760 51.3160347, 5.6165760 51.3160347, 5.6165759 51.3160347, 5.6165758 51.3160347, 5.6165757 51.3160347, 5.6165756 51.3160347, 5.6165750 51.3160347, 5.6165744 51.3160347, 5.6165738 51.3160347, 5.6165732 51.3160348, 5.6165726 51.3160348, 5.6165720 51.3160350, 5.6165714 51.3160351, 5.6165709 51.3160353, 5.6165703 51.3160355, 5.6165698 51.3160357, 5.6165694 51.3160360, 5.6165689 51.3160363, 5.6165685 51.3160366, 5.6165682 51.3160369, 5.6165679 51.3160372, 5.6165676 51.3160375)",LSkabel,7064,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_22FD0AE8-CFE8-4EFE-988A-17239E5C4097
"LINESTRING (5.6160393 51.3158201, 5.6160385 51.3158206, 5.6160379 51.3158212, 5.6160372 51.3158219, 5.6160367 51.3158226, 5.6160362 51.3158233, 5.6160359 51.3158240, 5.6160355 51.3158248, 5.6160354 51.3158255, 5.6160352 51.3158263, 5.6160353 51.3158271, 5.6160353 51.3158279, 5.6160356 51.3158286, 5.6160358 51.3158294, 5.6160362 51.3158301, 5.6160366 51.3158308, 5.6160371 51.3158314, 5.6161712 51.3158982, 5.6161865 51.3159058, 5.6162319 51.3159284, 5.6162851 51.3159550, 5.6163059 51.3159653, 5.6163386 51.3159724, 5.6163909 51.3159838, 5.6164034 51.3159865, 5.6164613 51.3159991, 5.6165259 51.3160132, 5.6165644 51.3160216, 5.6165652 51.3160218, 5.6165659 51.3160220, 5.6165667 51.3160223, 5.6165673 51.3160226, 5.6165680 51.3160230, 5.6165686 51.3160234, 5.6165692 51.3160239, 5.6165697 51.3160244, 5.6165701 51.3160249, 5.6165704 51.3160254, 5.6165707 51.3160259, 5.6165709 51.3160265, 5.6165711 51.3160271, 5.6165711 51.3160276, 5.6165711 51.3160281, 5.6165709 51.3160286, 5.6165676 51.3160375)",LSkabel,709D,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_7B114A26-204B-4A2F-A32A-27BD84250DB7
"LINESTRING (5.6160393 51.3158201, 5.6160388 51.3158204, 5.6160386 51.3158205, 5.6160384 51.3158206, 5.6160382 51.3158207, 5.6160381 51.3158208, 5.6160379 51.3158209, 5.6160377 51.3158210, 5.6160375 51.3158211, 5.6160373 51.3158212, 5.6160371 51.3158213, 5.6160370 51.3158214, 5.6160368 51.3158215, 5.6160366 51.3158216, 5.6160364 51.3158217, 5.6160362 51.3158218, 5.6160360 51.3158219, 5.6160359 51.3158220, 5.6160328 51.3158237, 5.6160326 51.3158238, 5.6160324 51.3158239, 5.6160322 51.3158240, 5.6160320 51.3158241, 5.6160318 51.3158242, 5.6160316 51.3158243, 5.6160314 51.3158244, 5.6160312 51.3158246, 5.6160310 51.3158247, 5.6160308 51.3158248, 5.6160307 51.3158249, 5.6160305 51.3158250, 5.6160303 51.3158251, 5.6160301 51.3158252, 5.6160299 51.3158253, 5.6160297 51.3158254, 5.6160196 51.3158309, 5.6160193 51.3158310, 5.6160190 51.3158312, 5.6160187 51.3158314, 5.6160184 51.3158316, 5.6160181 51.3158317, 5.6160177 51.3158319, 5.6160174 51.3158321, 5.6160171 51.3158322, 5.6160168 51.3158324, 5.6160165 51.3158326, 5.6160162 51.3158327, 5.6160158 51.3158329, 5.6160155 51.3158331, 5.6160152 51.3158333, 5.6160149 51.3158334, 5.6160146 51.3158336, 5.6159931 51.3158448, 5.6159930 51.3158448, 5.6159929 51.3158448, 5.6159929 51.3158449, 5.6159928 51.3158449, 5.6159927 51.3158450, 5.6159927 51.3158450, 5.6159926 51.3158450, 5.6159925 51.3158451, 5.6159924 51.3158451, 5.6159923 51.3158451, 5.6159923 51.3158452, 5.6159922 51.3158452, 5.6159921 51.3158453, 5.6159921 51.3158453, 5.6159920 51.3158453, 5.6159919 51.3158454, 5.6159852 51.3158484)",LSkabel,70CC,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_5B27B7FA-DE96-470E-A214-6123160A1C0E
"LINESTRING (5.6148552 51.3159265, 5.6148550 51.3159264, 5.6148548 51.3159264, 5.6148546 51.3159263, 5.6148544 51.3159262, 5.6148541 51.3159262, 5.6148539 51.3159261, 5.6148537 51.3159260, 5.6148535 51.3159260, 5.6148532 51.3159259, 5.6148530 51.3159259, 5.6148528 51.3159258, 5.6148526 51.3159257, 5.6148524 51.3159257, 5.6148521 51.3159256, 5.6148519 51.3159255, 5.6148517 51.3159255, 5.6148471 51.3159241, 5.6148429 51.3159223, 5.6148385 51.3159204, 5.6148346 51.3159182, 5.6148307 51.3159159, 5.6148273 51.3159132, 5.6148239 51.3159106, 5.6148212 51.3159076, 5.6148185 51.3159047, 5.6148166 51.3159015, 5.6148146 51.3158984, 5.6148135 51.3158951, 5.6148124 51.3158919, 5.6148121 51.3158886, 5.6148118 51.3158855, 5.6148122 51.3158823, 5.6148200 51.3158285, 5.6148317 51.3157482)",LSkabel,7114,BESTAAND,IN BEDRIJF,,DISTRIBUTIE,Netbeheerder,Netbeheerder,,,Nee,{00000000-0000-0000-0000-000000000000},_7D8DFEBB-72BC-47EB-B63C-1EADA97633B1
"LINESTRING (5.6104124 51.3160530, 5.6103833 51.3160003, 5.6103727 51.3159812, 5.6103724 51.3159806, 5.6103720 51.3159799, 5.6103717 51.3159793, 5.6103714 51.3159787, 5.6103710 51.3159781, 5.6103707 51.3159774, 5.6103703 51.3159768, 5.6103700 51.3159762, 5.6103696 51.3159756, 5.6103693 51.3159750, 5.6103690 51.3159743, 5.6103686 51.3159737, 5.6103683 51.3159731, 5.6103679 51.3159725, 5.6103676 51.3159718, 5.6103672 51.3159712, 5.6103671 51.3159710, 5.6103671 51.3159709, 5.6103670 51.3159707, 5.6103669 51.3159705, 5.6103668 51.3159703, 5.6103667 51.3159702, 5.6103666 51.3159700, 5.6103665 51.3159698, 5.6103664 51.3159697, 5.6103663 51.3159695, 5.6103662 51.3159693, 5.6103661 51.3159691, 5.6103660 51.3159690, 5.6103659 51.3159688, 5.6103658 51.3159686, 5.6103657 51.3159684, 5.6103216 51.3158879, 5.6102894 51.3158289, 5.6102889 51.3158281, 5.6102884 51.3158273, 5.6102880 51.3158265, 5.6102875 51.3158258, 5.6102869 51.3158250, 5.6102864 51.3158242, 5.6102858 51.3158235, 5.6102852 51.3158227, 5.6102846 51.3158220, 5.6102840 51.3158212, 5.6102834 51.3158205, 5.6102827 51.3158198, 5.6102820 51.3158190, 5.6102813 51.3158183, 5.6102806 51.3158176, 5.6102799 51.3158169, 5.6102236 51.3157644, 5.6102234 51.3157642, 5.6102232 51.3157640, 5.6102230 51.3157638, 5.6102228 51.3157636, 5.6102226 51.3157635, 5.6102224 51.3157633, 5.6102222 51.3157631, 5.6102220 51.3157629, 5.6102218 51.3157627, 5.6102216 51.3157625, 5.6102214 51.3157623, 5.6102212 51.3157621, 5.6102210 51.3157619, 5.6102208 51.3157617, 5.6102206 51.3157615, 5.6102204 51.3157613, 5.6102199 51.3157608, 5.6102194 51.3157602, 5.6102190 51.3157597, 5.6102185 51.3157592, 5.6102180 51.3157586, 5.6102176 51.3157581, 5.6102171 51.3157576, 5.6102167 51.3157570, 5.6102163 51.3157565, 5.6102158 51.3157559, 5.6102154 51.3157554, 5.6102150 51.3157548, 5.6102146 51.3157543, 5.6102142 51.3157537, 5.6102138 51.3157532, 5.6102134 51.3157526, 5.6101810 51.3157039, 5.6101805 51.3157032, 5.6101800 51.3157024, 5.6101795 51.3157017, 5.6101790 51.3157009, 5.6101785 51.3157002, 5.6101780 51.3156994, 5.6101775 51.3156987, 5.6101770 51.3156979, 5.6101765 51.3156972, 5.6101760 51.3156964, 5.6101755 51.3156957, 5.6101750 51.3156949, 5.6101745 51.3156942, 5.6101740 51.3156934, 5.6101735 51.3156927, 5.6101730 51.3156919, 5.6101730 51.3156919, 5.6101730 51.3156919, 5.6101729 51.3156918, 5.6101729 51.3156918, 5.6101729 51.3156918, 5.6101729 51.3156918, 5.6101729 51.3156917, 5.6101728 51.3156917, 5.6101728 51.3156917, 5.6101728 51.3156916, 5.6101728 51.3156916, 5.6101728 51.3156916, 5.6101727 51.3156916, 5.6101727 51.3156915, 5.6101727 51.3156915, 5.6101727 51.3156915, 5.6101440 51.3156487, 5.6101316 51.3156262, 5.6101304 51.3156241, 5.6101280 51.3156198, 5.6100885 51.3155486)",LSkabel,833A,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,2006-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_F61D4806-FA3B-48CC-B3D6-EF068428F5C3
"LINESTRING (5.6104124 51.3160530, 5.6103833 51.3160003, 5.6103727 51.3159812, 5.6103724 51.3159806, 5.6103720 51.3159799, 5.6103717 51.3159793, 5.6103714 51.3159787, 5.6103710 51.3159781, 5.6103707 51.3159774, 5.6103703 51.3159768, 5.6103700 51.3159762, 5.6103696 51.3159756, 5.6103693 51.3159750, 5.6103690 51.3159743, 5.6103686 51.3159737, 5.6103683 51.3159731, 5.6103679 51.3159725, 5.6103676 51.3159718, 5.6103672 51.3159712, 5.6103671 51.3159710, 5.6103671 51.3159709, 5.6103670 51.3159707, 5.6103669 51.3159705, 5.6103668 51.3159703, 5.6103667 51.3159702, 5.6103666 51.3159700, 5.6103665 51.3159698, 5.6103664 51.3159697, 5.6103663 51.3159695, 5.6103662 51.3159693, 5.6103661 51.3159691, 5.6103660 51.3159690, 5.6103659 51.3159688, 5.6103658 51.3159686, 5.6103657 51.3159684, 5.6103216 51.3158879, 5.6102894 51.3158289, 5.6102889 51.3158281, 5.6102884 51.3158273, 5.6102880 51.3158265, 5.6102875 51.3158258, 5.6102869 51.3158250, 5.6102864 51.3158242, 5.6102858 51.3158235, 5.6102852 51.3158227, 5.6102846 51.3158220, 5.6102840 51.3158212, 5.6102834 51.3158205, 5.6102827 51.3158198, 5.6102820 51.3158190, 5.6102813 51.3158183, 5.6102806 51.3158176, 5.6102799 51.3158169, 5.6102236 51.3157644, 5.6102234 51.3157642, 5.6102232 51.3157640, 5.6102230 51.3157638, 5.6102228 51.3157636, 5.6102226 51.3157635, 5.6102224 51.3157633, 5.6102222 51.3157631, 5.6102220 51.3157629, 5.6102218 51.3157627, 5.6102216 51.3157625, 5.6102214 51.3157623, 5.6102212 51.3157621, 5.6102210 51.3157619, 5.6102208 51.3157617, 5.6102206 51.3157615, 5.6102204 51.3157613, 5.6102199 51.3157608, 5.6102194 51.3157602, 5.6102190 51.3157597, 5.6102185 51.3157592, 5.6102180 51.3157586, 5.6102176 51.3157581, 5.6102171 51.3157576, 5.6102167 51.3157570, 5.6102163 51.3157565, 5.6102158 51.3157559, 5.6102154 51.3157554, 5.6102150 51.3157548, 5.6102146 51.3157543, 5.6102142 51.3157537, 5.6102138 51.3157532, 5.6102134 51.3157526, 5.6101810 51.3157039, 5.6101805 51.3157032, 5.6101800 51.3157024, 5.6101795 51.3157017, 5.6101790 51.3157009, 5.6101785 51.3157002, 5.6101780 51.3156994, 5.6101775 51.3156987, 5.6101770 51.3156979, 5.6101765 51.3156972, 5.6101760 51.3156964, 5.6101755 51.3156957, 5.6101750 51.3156949, 5.6101745 51.3156942, 5.6101740 51.3156934, 5.6101735 51.3156927, 5.6101730 51.3156919)",LSkabel,6378,BESTAAND,IN BEDRIJF,OV,DISTRIBUTIE,Netbeheerder,Netbeheerder,2006-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_C2B93263-F166-4D52-9F80-1CCA54D57E0A
"LINESTRING (5.6108032 51.3159777, 5.6108069 51.3159866, 5.6108073 51.3159874, 5.6108074 51.3159883, 5.6108075 51.3159892, 5.6108073 51.3159901, 5.6108071 51.3159910, 5.6108067 51.3159919, 5.6108063 51.3159928, 5.6108055 51.3159936, 5.6108048 51.3159944, 5.6108038 51.3159952, 5.6108029 51.3159959, 5.6108017 51.3159964, 5.6108006 51.3159970, 5.6107994 51.3159974, 5.6107982 51.3159978, 5.6107969 51.3159981, 5.6107279 51.3160097, 5.6106524 51.3160238, 5.6106507 51.3160241, 5.6106490 51.3160244, 5.6106473 51.3160247, 5.6106455 51.3160250, 5.6106438 51.3160253, 5.6106421 51.3160256, 5.6106404 51.3160259, 5.6106386 51.3160262, 5.6106369 51.3160265, 5.6106352 51.3160268, 5.6106334 51.3160271, 5.6106317 51.3160273, 5.6106300 51.3160276, 5.6106282 51.3160279, 5.6106265 51.3160281, 5.6106247 51.3160284, 5.6105228 51.3160437, 5.6105219 51.3160438, 5.6105210 51.3160440, 5.6105202 51.3160443, 5.6105194 51.3160446, 5.6105186 51.3160450, 5.6105179 51.3160454, 5.6105172 51.3160459, 5.6105167 51.3160465, 5.6105161 51.3160470, 5.6105158 51.3160476, 5.6105155 51.3160482, 5.6105154 51.3160489, 5.6105153 51.3160495, 5.6105154 51.3160501, 5.6105155 51.3160506, 5.6105158 51.3160512, 5.6105819 51.3161853, 5.6106120 51.3162463, 5.6106277 51.3162906)",LSkabel,8495,BESTAAND,IN BEDRIJF,OV,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_077E4154-7B32-4F63-9DFF-03D9B72B33A1
"LINESTRING (5.6108032 51.3159777, 5.6108069 51.3159866, 5.6108073 51.3159874, 5.6108074 51.3159883, 5.6108075 51.3159892, 5.6108073 51.3159901, 5.6108071 51.3159910, 5.6108067 51.3159919, 5.6108063 51.3159928, 5.6108055 51.3159936, 5.6108048 51.3159944, 5.6108038 51.3159952, 5.6108029 51.3159959, 5.6108017 51.3159964, 5.6108006 51.3159970, 5.6107994 51.3159974, 5.6107982 51.3159978, 5.6107969 51.3159981, 5.6107279 51.3160097, 5.6106524 51.3160238, 5.6106507 51.3160241, 5.6106490 51.3160244, 5.6106473 51.3160247, 5.6106455 51.3160250, 5.6106438 51.3160253, 5.6106421 51.3160256, 5.6106404 51.3160259, 5.6106386 51.3160262, 5.6106369 51.3160265, 5.6106352 51.3160268, 5.6106334 51.3160271, 5.6106317 51.3160273, 5.6106300 51.3160276, 5.6106282 51.3160279, 5.6106265 51.3160281, 5.6106247 51.3160284, 5.6105228 51.3160437, 5.6104339 51.3160570, 5.6104253 51.3160582, 5.6104248 51.3160583, 5.6104242 51.3160584, 5.6104236 51.3160584, 5.6104230 51.3160584, 5.6104224 51.3160584, 5.6104218 51.3160584, 5.6104211 51.3160583, 5.6104206 51.3160583, 5.6104200 51.3160582, 5.6104194 51.3160580, 5.6104188 51.3160579, 5.6104182 51.3160577, 5.6104177 51.3160576, 5.6104172 51.3160574, 5.6104167 51.3160572, 5.6104162 51.3160569, 5.6104160 51.3160568, 5.6104157 51.3160566, 5.6104154 51.3160565, 5.6104152 51.3160563, 5.6104149 51.3160561, 5.6104147 51.3160560, 5.6104145 51.3160558, 5.6104142 51.3160556, 5.6104140 51.3160554, 5.6104139 51.3160552, 5.6104137 51.3160550, 5.6104135 51.3160548, 5.6104133 51.3160546, 5.6104132 51.3160544, 5.6104130 51.3160542, 5.6104129 51.3160540, 5.6104124 51.3160530)",LSkabel,83B8,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_4D79EC30-AB25-4F6B-8F33-C67D176DF0F3
"LINESTRING (5.6108032 51.3159777, 5.6108069 51.3159866, 5.6108073 51.3159874, 5.6108074 51.3159883, 5.6108075 51.3159892, 5.6108073 51.3159901, 5.6108071 51.3159910, 5.6108067 51.3159919, 5.6108063 51.3159928, 5.6108055 51.3159936, 5.6108048 51.3159944, 5.6108038 51.3159952, 5.6108029 51.3159959, 5.6108017 51.3159964, 5.6108006 51.3159970, 5.6107994 51.3159974, 5.6107982 51.3159978, 5.6107969 51.3159981, 5.6107279 51.3160097, 5.6106524 51.3160238, 5.6106507 51.3160241, 5.6106490 51.3160244, 5.6106473 51.3160247, 5.6106455 51.3160250, 5.6106438 51.3160253, 5.6106421 51.3160256, 5.6106404 51.3160259, 5.6106386 51.3160262, 5.6106369 51.3160265, 5.6106352 51.3160268, 5.6106334 51.3160271, 5.6106317 51.3160273, 5.6106300 51.3160276, 5.6106282 51.3160279, 5.6106265 51.3160281, 5.6106247 51.3160284, 5.6105228 51.3160437, 5.6104339 51.3160570, 5.6104253 51.3160582, 5.6104252 51.3160583, 5.6104244 51.3160584, 5.6104236 51.3160586, 5.6104228 51.3160588, 5.6104221 51.3160591, 5.6104213 51.3160595, 5.6104207 51.3160599, 5.6104201 51.3160604, 5.6104197 51.3160609, 5.6104192 51.3160614, 5.6104190 51.3160620, 5.6104187 51.3160625, 5.6104186 51.3160631, 5.6104186 51.3160637, 5.6104187 51.3160642, 5.6104188 51.3160647, 5.6104191 51.3160652, 5.6104213 51.3160693)",LSkabel,8402,BESTAAND,IN BEDRIJF,LS,DISTRIBUTIE,Netbeheerder,Netbeheerder,1964-12-25,,Nee,{00000000-0000-0000-0000-000000000000},_D372F5D6-F6BB-438B-BD71-EBB0261B7F10
